id,sentence,words,suffixes,prompt,gold_answer,template
bilkent-turkish-writings-1103,Şöyle bir düşünelim yirmi üç sene çok büyük bir aralık ve birçok şeyin ___ neden olabilecek bir süre,['değiş'],"['ya', 's', 'e', 'in', 'ın', '', 'sı', 'un', 'n', 'ma', 'ye', 'me', 'sü', 'a', 'm', 'ün', 'su', 'si', 'y']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Şöyle bir düşünelim yirmi üç sene çok büyük bir aralık ve birçok şeyin ___ neden olabilecek bir süre""
Words: ['değiş']
Suffixes: ['ya', 's', 'e', 'in', 'ın', '', 'sı', 'un', 'n', 'ma', 'ye', 'me', 'sü', 'a', 'm', 'ün', 'su', 'si', 'y']
Missing words: 
",['değişmesine'],bfill
bilkent-turkish-writings-5877,"Tüm bu kararları kendimiz vermiş olsaydık; değiştirmek ister miydik ya da bu hakkın sadece bizde olduğu kuklacılık oynamak isteyen insanlar tarafından ___ için daha mutlu olmaz mıydık, yapmak istemediğimiz şeyler için kendimizi bu kadar zorlar mıydık",['anla'],"['ış', '', 'üş', 'ü', 'ı', 'tük', 'tik', 'iş', 'tuk', 'dük', 'yi', 'ül', 'dk', 'dık', 'l', 'uş', 'tk', 'yı', 'duk', 'ul', 'il', 'tık', 'i', 'yu', 'dik', 'u', 'ş', 'yü', 'y', 'ıl']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Tüm bu kararları kendimiz vermiş olsaydık; değiştirmek ister miydik ya da bu hakkın sadece bizde olduğu kuklacılık oynamak isteyen insanlar tarafından ___ için daha mutlu olmaz mıydık, yapmak istemediğimiz şeyler için kendimizi bu kadar zorlar mıydık""
Words: ['anla']
Suffixes: ['ış', '', 'üş', 'ü', 'ı', 'tük', 'tik', 'iş', 'tuk', 'dük', 'yi', 'ül', 'dk', 'dık', 'l', 'uş', 'tk', 'yı', 'duk', 'ul', 'il', 'tık', 'i', 'yu', 'dik', 'u', 'ş', 'yü', 'y', 'ıl']
Missing words: 
",['anlaşıldığı'],bfill
bilkent-turkish-writings-5563,Aslında tüm sorunun sahip olma duygusundan ___ varsayabilirdik,['kaynak'],"['lan', 'ü', 'duk', 'nı', 'n', 'nu', '', 'si', 'len', 'tk', 'dık', 'i', 'ı', 'ln', 'tük', 'u', 'dik', 'tık', 'nü', 'dük', 'tuk', 'tik', 'sü', 'su', 'ni', 'sı', 'dk', 'ı', 'ü', 'i', '', 'u', 's']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Aslında tüm sorunun sahip olma duygusundan ___ varsayabilirdik""
Words: ['kaynak']
Suffixes: ['lan', 'ü', 'duk', 'nı', 'n', 'nu', '', 'si', 'len', 'tk', 'dık', 'i', 'ı', 'ln', 'tük', 'u', 'dik', 'tık', 'nü', 'dük', 'tuk', 'tik', 'sü', 'su', 'ni', 'sı', 'dk', 'ı', 'ü', 'i', '', 'u', 's']
Missing words: 
",['kaynaklandığını'],bfill
bilkent-turkish-writings-308,"Yaptığımız iyi eylemlerin karşılığını bulamaması mı asıl sorun, yoksa zaten karşılığını hiçbir şekilde ___ inandığı için iyilik etmeye tenezzülde bulunmaması mı",['al'],"['yecak', 'ya', 'e', 'ycak', 'na', 'ck', 'yacak', 'acak', 'm', 'yecek', 'yck', 'sı', 'si', 'u', 'yack', 'sü', 'cak', 'i', 'n', 'ne', '', 'yacek', 'yeck', 'e', 'ı', '', 'me', 'acek', 'ycek', 'y', 's', 'a', 'ecek', 'ecak', 'su', 'ye', '', 'ma', 'ü', 'a', 'ack', 'eck', 'cek']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Yaptığımız iyi eylemlerin karşılığını bulamaması mı asıl sorun, yoksa zaten karşılığını hiçbir şekilde ___ inandığı için iyilik etmeye tenezzülde bulunmaması mı""
Words: ['al']
Suffixes: ['yecak', 'ya', 'e', 'ycak', 'na', 'ck', 'yacak', 'acak', 'm', 'yecek', 'yck', 'sı', 'si', 'u', 'yack', 'sü', 'cak', 'i', 'n', 'ne', '', 'yacek', 'yeck', 'e', 'ı', '', 'me', 'acek', 'ycek', 'y', 's', 'a', 'ecek', 'ecak', 'su', 'ye', '', 'ma', 'ü', 'a', 'ack', 'eck', 'cek']
Missing words: 
",['alamayacağına'],bfill
bilkent-turkish-writings-2867,Bir anının ___ insanlara bilgi sağlar ve bu bilgi ile rahatça çözüm yolları bulunabilir,['yorum'],"['m', 'sı', 'sü', 'me', 'len', 'lan', 'ln', 'si', 's', 'ma', 'su']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Bir anının ___ insanlara bilgi sağlar ve bu bilgi ile rahatça çözüm yolları bulunabilir""
Words: ['yorum']
Suffixes: ['m', 'sı', 'sü', 'me', 'len', 'lan', 'ln', 'si', 's', 'ma', 'su']
Missing words: 
",['yorumlanması'],bfill
bilkent-turkish-writings-2726,Birbirlerini delicesine seven iki insanı ne ___ ki,['engel'],"['ir', 'abil', 'bil', 'ybil', 'ur', 'yabil', 'le', 'r', 'yebil', 'la', 'l', 'ebil', 'ır', 'ür']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Birbirlerini delicesine seven iki insanı ne ___ ki""
Words: ['engel']
Suffixes: ['ir', 'abil', 'bil', 'ybil', 'ur', 'yabil', 'le', 'r', 'yebil', 'la', 'l', 'ebil', 'ır', 'ür']
Missing words: 
",['engelleyebilir'],bfill
bilkent-turkish-writings-364,"Bu bazıları için fikirleri bazıları için de ___ fakat her iki durumda da verilen emek, dökülen ter aynı derecede önemlidir",['üre'],"['duk', 'dür', 'y', 'yü', 'yi', 'tk', 'tik', 'dük', 'ü', 'yu', 'tr', 'tür', 'lar', 'dik', 'dık', 'tir', 'tuk', 'ı', 'tık', 'dır', 'dk', 't', 'tır', 'dur', 'i', 'dr', 'tük', 'tur', 'yı', 'lr', '', 'u', 'dir', 'ler']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Bu bazıları için fikirleri bazıları için de ___ fakat her iki durumda da verilen emek, dökülen ter aynı derecede önemlidir""
Words: ['üre']
Suffixes: ['duk', 'dür', 'y', 'yü', 'yi', 'tk', 'tik', 'dük', 'ü', 'yu', 'tr', 'tür', 'lar', 'dik', 'dık', 'tir', 'tuk', 'ı', 'tık', 'dır', 'dk', 't', 'tır', 'dur', 'i', 'dr', 'tük', 'tur', 'yı', 'lr', '', 'u', 'dir', 'ler']
Missing words: 
",['ürettikleridir'],bfill
bilkent-turkish-writings-2219,"Belki hepsi, belki de ___ o",['hiçbir'],"['ydu', '', 'i', 'yi', 'ytı', 'ydı', 'y', 't', 'tü', 'tı', 'yt', 'di', 'ü', 'd', 'yü', 'yu', 'dı', 'ydi', 'dü', 'ytü', 'tu', 'du', 'ti', 'ı', 'yı', 'yti', 'ydü', 'yd', 'u', 'ytu']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Belki hepsi, belki de ___ o""
Words: ['hiçbir']
Suffixes: ['ydu', '', 'i', 'yi', 'ytı', 'ydı', 'y', 't', 'tü', 'tı', 'yt', 'di', 'ü', 'd', 'yü', 'yu', 'dı', 'ydi', 'dü', 'ytü', 'tu', 'du', 'ti', 'ı', 'yı', 'yti', 'ydü', 'yd', 'u', 'ytu']
Missing words: 
",['hiçbiriydi'],bfill
bilkent-turkish-writings-3773,"Peki, yedi yıl önce bunları ___ kişiye ne oldu",['düşün'],"['y', 'n', '', 'a', 'ye', 'ya', 'e']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Peki, yedi yıl önce bunları ___ kişiye ne oldu""
Words: ['düşün']
Suffixes: ['y', 'n', '', 'a', 'ye', 'ya', 'e']
Missing words: 
",['düşünen'],bfill
bilkent-turkish-writings-4523,Bir semtin karakter sahibi olması için ___ izlerinin muhafaza ediliyor olması gerekir ilk başta,['yaşa'],"['muş', 'ın', 'luk', 'lük', 'lk', 'lık', 'miş', 'lik', 'mş', 'müş', 'in', 'mış', 'un', 'ün', 'n']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Bir semtin karakter sahibi olması için ___ izlerinin muhafaza ediliyor olması gerekir ilk başta""
Words: ['yaşa']
Suffixes: ['muş', 'ın', 'luk', 'lük', 'lk', 'lık', 'miş', 'lik', 'mş', 'müş', 'in', 'mış', 'un', 'ün', 'n']
Missing words: 
",['yaşanmışlık'],bfill
bilkent-turkish-writings-5188,Sadece bir insan olmaktan daha ileri ___ mı; kendileri olmayı başarabiliyorlar mı,['git'],"['bil', 'ler', 'yebil', 'uyor', 'yor', 'üyor', 'ıyor', 'lar', 'abil', 'ebil', 'ybil', 'yabil', 'lr', 'iyor']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Sadece bir insan olmaktan daha ileri ___ mı; kendileri olmayı başarabiliyorlar mı""
Words: ['git']
Suffixes: ['bil', 'ler', 'yebil', 'uyor', 'yor', 'üyor', 'ıyor', 'lar', 'abil', 'ebil', 'ybil', 'yabil', 'lr', 'iyor']
Missing words: 
",['gidebiliyorlar'],bfill
bilkent-turkish-writings-4464,"Ama bu işin güzelliği, bu işi ___ için gerekli olan yeteneği yine bu işten alabilmemiz",['yap'],"['mız', 'yebil', 'müz', 'ımüz', 'umüz', 'me', 'miz', 'umuz', 'ebil', 'imüz', 'ümuz', 'ümız', 'ımz', 'm', 'muz', 'ümz', 'ümüz', 'yabil', 'ımuz', 'bil', 'imız', 'umız', 'ımiz', 'abil', 'ımız', 'imz', 'ümiz', 'ma', 'mz', 'ybil', 'imiz', 'imuz', 'umiz', 'umz']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Ama bu işin güzelliği, bu işi ___ için gerekli olan yeteneği yine bu işten alabilmemiz""
Words: ['yap']
Suffixes: ['mız', 'yebil', 'müz', 'ımüz', 'umüz', 'me', 'miz', 'umuz', 'ebil', 'imüz', 'ümuz', 'ümız', 'ımz', 'm', 'muz', 'ümz', 'ümüz', 'yabil', 'ımuz', 'bil', 'imız', 'umız', 'ımiz', 'abil', 'ımız', 'imz', 'ümiz', 'ma', 'mz', 'ybil', 'imiz', 'imuz', 'umiz', 'umz']
Missing words: 
",['yapabilmemiz'],bfill
bilkent-turkish-writings-998,Kitap bittiğinde aklımda yer edinen kavram ___ yerlerinin biraz değişmiş olduğunu fark ettim,['heykel'],"['sü', 'cuk', 'ü', 'ck', 'çik', 'ün', 'un', 'su', 'cık', 'çk', 'lr', 'çük', 'cük', 'çık', 'çuk', 'nun', 'ın', 'cik', 'nin', 'nün', 'i', 'si', 'ler', 'n', 'lar', 'nn', 's', 'u', 'sı', 'nın', 'ı', '', 'in']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Kitap bittiğinde aklımda yer edinen kavram ___ yerlerinin biraz değişmiş olduğunu fark ettim""
Words: ['heykel']
Suffixes: ['sü', 'cuk', 'ü', 'ck', 'çik', 'ün', 'un', 'su', 'cık', 'çk', 'lr', 'çük', 'cük', 'çık', 'çuk', 'nun', 'ın', 'cik', 'nin', 'nün', 'i', 'si', 'ler', 'n', 'lar', 'nn', 's', 'u', 'sı', 'nın', 'ı', '', 'in']
Missing words: 
",['heykelciklerinin'],bfill
bilkent-turkish-writings-4586,"Sosyal hayat, hatta John Ericsson örneğinde olduğu üzere bir evlilik, biraz daha başarılı olmak uğruna feda ___ ilk sıralarında (James, 99)",['et'],"['en', 'nın', 'in', 'yan', 'n', 'ul', 'nün', 'lar', 'lr', 'ın', 'l', 'n', 'yen', 'il', 'ül', 'nun', 'ler', 'nin', 'un', 'ün', 'an', 'yn', 'ıl', 'nn']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Sosyal hayat, hatta John Ericsson örneğinde olduğu üzere bir evlilik, biraz daha başarılı olmak uğruna feda ___ ilk sıralarında (James, 99)""
Words: ['et']
Suffixes: ['en', 'nın', 'in', 'yan', 'n', 'ul', 'nün', 'lar', 'lr', 'ın', 'l', 'n', 'yen', 'il', 'ül', 'nun', 'ler', 'nin', 'un', 'ün', 'an', 'yn', 'ıl', 'nn']
Missing words: 
",['edilenlerin'],bfill
bilkent-turkish-writings-6811,"Toplumsal yapılar ve bu yapıların çözünmesi, halkın ___ ve aslında değişimin hayallerdeki kadar kolay olmayışı romanı okuduktan sonra bende uyanan düşüncelerden bazıları",['tabaka'],"['sı', 'sü', 'ma', 'su', 'me', 's', 'm', 'laş', 'lş', 'leş', 'si']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Toplumsal yapılar ve bu yapıların çözünmesi, halkın ___ ve aslında değişimin hayallerdeki kadar kolay olmayışı romanı okuduktan sonra bende uyanan düşüncelerden bazıları""
Words: ['tabaka']
Suffixes: ['sı', 'sü', 'ma', 'su', 'me', 's', 'm', 'laş', 'lş', 'leş', 'si']
Missing words: 
",['tabakalaşması'],bfill
